檔名,中文,客語漢字,客語拼音,標籤,備註
ZM203S2027_024.wav,遠遠看到一點亮光亮光閃爍越來越靠近,遠遠䀴著一點光搖搖晃晃越來越偎,bbien31 bbien31 ngiang31 choo55 rhid24 deem31 gong11 rhio53 rhio53 hainn31 hainn31 bbad43 loi53 bbad43 bba31,,
ZM203S2027_025.wav,耳朵邊接著聽到阿清咦這麼熟悉的聲音,耳子脣接落聽著阿清咦熟事个聲音,ngi31 zu31 fin53 ziab24 loo55 ten11 choo55 a11 cin11 i24 shiu55 su55 e55 shang11 rhim11,,
ZM203S2027_026.wav,電燈慢慢地停在我前面是爸爸,電火慢慢子歇在𠊎个面前係阿怙,teen55 foo31 men55 men55 zi31 hied24 da55 ngai53 e55 min31 cien53 he55 a11 u24,,
ZM203S2027_027.wav,天要黑了傍晚太陽漸漸沉入山的後面女兒怎麼還沒回家呢,係講討暗啊日頭漸漸落山阿女仰子猶吂轉咧,he55 gong31 too31 am31 a11 ngid24 tio53 ciam55 ciam55 loo55 san11 a11 m31 ngiong55 zu31 ia53 mang11 zhen31 le55,,
ZM203S2027_028.wav,爸爸擔心到連飯也沒有吃拿著手電筒就來車站接他的小女兒,阿怙著急和飯嘛無食擎手電即來車頭接佢个滿女,a11 u24 choo55 gib24 ham55 pon55 ma11 mo53 shied43 kia53 shiu31 teen55 cid43 loi53 cha11 tio53 ziab24 gui53 e55 man11 m31,,
ZM203S2027_029.wav,看到爸爸的當下含著的眼淚讓眼睛模糊得都看不到路,䀴著阿怙个時含蹛个目汁遮著目珠路嘛䀴毋*會著,ngiang31 choo55 a11 u24 e55 shi53 ham53 dai31 e55 hm24 zhib24 zha55 choo55 mud24 zhi11 lu55 ma11 ngiang31 m11* bboi55 moi24 choo55,,
ZM203S2027_030.wav,我很感動小小聲說爸爸謝謝,𠊎真感心細細聲講阿怙勞力,ngai53 zhin11 gam31 sim11 se31 se31 shang11 gong31 a11 u24 loo31 lad43,,
ZM213P2101_001.wav,他生氣了,佢起性地啊,gui53 ki31 sin31 ti55 a33,,
ZM213P2101_002.wav,好久不見,恁久無䀴著,ngin31 giu31 mo53 ngiang31 choo55,,
ZM213P2101_003.wav,我回來了,𠊎轉來啊,ngai53 zhen31 loi53 a11,,
ZM213P2101_004.wav,你去哪裡,你去哪位,hen53 kui31 ni55 bbi55,,
ZM213P2101_005.wav,好可愛喔,真得人惜哦,zhin11 ded24 ngin53 sia24 o11,,
ZM213P2101_006.wav,好討厭喔,真得人慼哦,zhin11 ded24 ngin53 cied24 o24,,
ZM213P2101_007.wav,媽媽還沒回家,阿依猶吂轉來,a11 i55 ia53 mang11 zhen31 loi53,,
ZM213P2101_008.wav,有空來玩,有閒正來尞,rhiu11 heen53 zhang31 loi53 liau55,,
ZM213P2101_009.wav,你太太很漂亮,你夫娘真靚,hen53 bu11 ngiong53 zhin11 ziang11,,
ZM213P2101_010.wav,把燈關掉,拁電火關莫,ga11 teen55 foo31 guan11 mai31,,
ZM213P2101_011.wav,開車要小心,駛車愛細義,su31 cha11 oi31 se31 ngi55,,
ZM213P2101_012.wav,搭飛機比較快,坐飛機較緊,coo11 bui55 gi11 ka31 gin31,,
ZM213P2101_013.wav,感冒要戴口罩,寒著愛戴嘴揞,hon53 choo55 oi31 doi31 zhe31 em11,,
ZM213P2101_014.wav,你哪裡不舒服,你哪位無堵好,hen53 ni55 bbi55 mo53 du31 hoo31,,
ZM213P2101_015.wav,實在很難相信,實在足難相信,shid43 cai55 ziu24 nan53 siong11 sin31,,
ZM213P2101_016.wav,謝謝你的照顧,勞力你个照顧,loo31 lad43 hen53 e55 zhio31 gu31,,
ZM213P2101_017.wav,上課不要打瞌睡,上課毋好啄睡,shong11 koo31 m55 hoo31 du24 fe55,,
ZM213P2101_018.wav,今天天氣很好,今日天氣真好,gin11 ngid24 teen11 ki31 zhin11 hoo31,,
ZM213P2101_019.wav,昨天忙了整天,昨日無閒歸日,ca11 ngid24 mo53 heen53 gui11 ngid24,,
ZM213P2101_020.wav,不好意思沒關係,歹勢無要緊,painn31 she31 mo53 rhio31 gin31,,
ZM213P2101_021.wav,讓我想一下,得𠊎想一下,ded24 ngai53 siong55 rhid24 ha55,,
ZM213P2101_022.wav,有人在家嗎,有人在屋下無,rhiu11 ngin53 de55 bbu24 ha11 mo53,,
ZM213P2101_023.wav,爸爸不在家,阿怙無在屋下,a11 u24 mo53 de55 bbu24 ha11,,
ZM213P2101_024.wav,她丈夫很英俊,厥丈夫真緣投,gua55 chong55 bu11 zhin11 rhen53 teu53,,
ZM213P2101_025.wav,抱歉打擾了,歹勢攪吵啊,painn31 she31 gio55 cau31 a11,,
ZM213P2101_026.wav,你要趕時間嗎,你愛攔時間無,hen53 oi31 lan53 shi53 geen11 mo53,,
ZM213P2101_027.wav,有什麼問題嗎,有麼个問題無,rhiu11 bboo24 gai31 bbun55 te53 mo53,,
ZM213P2101_028.wav,你想得真周到,你想到真周到,hen53 siong55 doo31 zhin11 zhiu11 doo31,,
ZM213P2101_029.wav,最近忙什麼,這站無閒麼个,li24 cam55 mo53 heen53 bboo24 gai31,,
ZM213P2101_030.wav,你遲到了,你傷慢到位啊,hen53 shiong55 meen55 doo31 bbi55 a33,,
ZM213P2101_031.wav,我要睡午覺,𠊎愛睡當晝,ngai53 oi31 fe55 dong11 zhiu31,,
ZM213P2101_032.wav,請在這裡左轉,請在這斡倒裡,ciang31 de55 lia24 uannd43 doo31 le31,,
ZM213P2101_033.wav,端午節要吃粽子,五月節愛食餡粽,m31 ngied43 zied24 oi31 shied43 am11 zng31,,
ZM213P2101_034.wav,你的手機幾號,你个手機幾*多號,hen53 e55 shiu31 gi11 gi31*doo11 gio33 hoo55,,
ZM213P2101_035.wav,你的功課作好了沒,你个功課做好吂,hen53 e55 gng11 koo31 zoo31 hoo31 mang11,,
ZM213P2101_036.wav,我會小心一點,𠊎會細義一兜,ngai53 bbue55 se31 ngi55 id24 deu11,,
ZM213P2101_037.wav,這個想法很好,這個想法真誠好,li24 gai31 siong55 fad24 zhin11 shang53 hoo31,,
ZM213P2101_038.wav,可以嗎不可以,會用無毋會用,bbue55 rhng55 mo53 m11 bboi55 rhng55,,
ZM213P2101_039.wav,你會不會沒問題,你會無無問題,hen53 bbue55 mo53 mo53 bbun55 te53,,
ZM213P2101_040.wav,我很愛吃青菜,𠊎真愛食青菜,ngai53 zhin11 oi31 shied43 ciang11 coi31,,
ZM213P2101_041.wav,你要喝什麼飲料,你愛啉麼个飲料,hen53 oi31 lim11 bboo24 gai31 rhim31 liau55,,
ZM213P2101_042.wav,這雙鞋不太合腳,這雙鞋無幾合腳,li24 sng11 he53 mo53 gi31 hab43 gio24,,
ZM213P2101_043.wav,台灣不時有地震,臺灣不時有地動,tai53 bban53 bud24 shi53 rhiu11 ti55 tng11,,
ZM213P2101_044.wav,這裡禁止吸菸,這位毋會用食薰,li24 bbi55 m11 moi55 rhung55 shied43 fun11,,審聽老師範讀的聲音也錄進來了。
ZM213P2101_045.wav,天氣變得很涼爽,天氣變到真涼爽,teen11 ki31 bien31 doo31 zhin11 liong53 song31,,
ZM213P2101_046.wav,明天早上再聯絡,韶日晨早正聯絡,shio53 ngid24 chin53 zoo31 zhang31 lien53 loo55,,
ZM213P2101_047.wav,請問需要什麼服務,請問愛麼个服務,ciann31 mun31 oi31 bboo24 gai31 fu55 bbu55,,
ZM213P2101_048.wav,謝謝你不客氣,勞力毋使細義,loo31 lad43 m55 su31 se31 ngi55,,
ZM213P2101_049.wav,早安吃飽飯了嗎,𠢕早食飽吂,ngau53 zoo31 shied43 bau31 mang11,,
ZM213P2101_050.wav,祖父在房間裡休息,阿公在間底歇睏,a11 gng11 de55 geen11 de31 hied24 kun31,,
ZM213P2101_051.wav,媽媽在廚房煮飯,阿依在灶下煮飯,a11 i55 de55 zoo31 ha11 zhi31 pon55,,
ZM213P2101_052.wav,請問哪裡有洗手間,請問哪位有便所,ciann31 mun31 ni55 bbi55 rhiu11 pen55 su31,,
ZM213P2101_053.wav,有任何失眠的問題嗎,有失眠个問題無,rhiu11 shid24 min53 e55 bbun55 te53 mo53,,
ZM213P2101_054.wav,祝您早日康復,祝福你量早康復,zhu24 fu24 hen53 liong55 zoo31 kong11 fu55,,
ZM213P2101_055.wav,算便宜點好嗎,算較便宜兜好無,son31 ka31 pen53 ngi53 dio11 hoo31 mo53,,
ZM213P2101_056.wav,我想學做麵包,𠊎想討學做麵包,ngai53 siong55 too31 hoo55 zoo31 mien55 bau11,,
ZM213P2101_057.wav,這皮包是誰的,這個皮包係麼儕个,li24 gai31 pi53 bau11 he55 bboo24 sa53 gai31,,
ZM213P2101_058.wav,妹妹背書包去上學,阿妹背書包去學校,a11 moi31 ba53 shi11 bau11 kui31 hoo55 hau55,,
ZM213P2101_059.wav,姊姊很喜歡吃蘿蔔糕,阿姊真愛食菜頭粄,a11 ze53 zhin11 oi31 shied43 coi31 teu53 ban31,,
ZM213P2101_060.wav,冬天北部經常下雨,寒天北部不時落雨,hon53 teen11 bed24 pu55 bud24 shi53 loo55 bbu31,,
ZM213P2101_061.wav,別為了這個喪氣,毋好為著這來失志,m55 hoo31 bbui55 choo55 lia24 loi53 shid24 zhi31,,
ZM213P2101_062.wav,是誰打來的電話,係麼儕打來个電話,he55 bboo24 sa53 da31 loi53 e55 teen55 bba55,,
ZM213P2101_063.wav,垃圾要做資源回收,垃圾愛做資源回收,li31 sab24 oi31 zoo31 zu11 ngien53 fue53 shiu11,,
ZM213P2101_064.wav,今天的菜口味如何,今日个菜口味仰子,gin11 ngid24 e55 coi31 keu31 bbi55 ngiong55 zu31,,
ZM213P2101_065.wav,我昨晚失眠睡不著,𠊎昨暗夜失眠啊,ngai53 ca11 am31 rhia55 shid24 bbin53 a11,,
ZM213P2101_066.wav,他要照顧他媽媽,佢愛照顧佢个阿依,gui53 oi31 zhio31 gu31 gui53 e55 a11 i55,,
ZM213P2101_067.wav,麻煩你開燈好嗎,麻煩你開電火好無,ma53 fan53 hen53 koi11 teen55 foo31 hoo31 mo53,,
ZM213P2101_068.wav,很晚了可以上床睡覺了,恁暗啊好去睡啊,ngin31 am31 a11 hoo31 kui31 fe55 a33,,
ZM213P2101_069.wav,弟弟在客廳看電視,阿弟在廳下䀴電視,a11 te11 de55 ten11 ha11 ngiang31 teen55 shi55,,
ZM213P2101_070.wav,我每天早上掃地,𠊎逐晨早掃泥下,ngai53 tu55 chin53 zoo31 soo31 ni53 ha11,,
ZM213P2101_071.wav,進入室內要脫鞋,入來屋下底愛脫鞋,ngib43 loi53 bbu24 ha11 de31 oi31 tod24 he53,,
ZM213P2101_072.wav,搭火車要先買票,坐火車愛先打車票,coo11 foo31 cha11 oi31 sien11 da31 cha11 pio31,,
ZM213P2101_073.wav,老人搭公車免費,老儕坐巴士毋使錢,loo31 sa53 coo11 ba55 su31 m55 su31 cien53,,
ZM213P2101_074.wav,您打算在這裡住多久呢,你按算在這蹛幾久,hen53 on31 son31 de55 lia24 dai31 gid24 giu31,,
ZM213P2101_075.wav,請問要如何取票呢,請問愛仰子像提票咧,ciann31 mun31 oi31 ngiong55 zu31 ciong55 te55 pio31 le11,,
ZM213P2101_076.wav,請問收銀臺在哪裡,請問收銀臺在哪位,ciang31 mun31 shiu11 ngun53 tai53 de55 na55 bbi55,,
ZM213P2101_077.wav,我要多加一張床,𠊎討加一頂眠床,ngai53 too31 ga11 id24 den31 min53 song53,,
ZM213P2101_078.wav,請問您哪裡不舒服,請問你哪位無快活,ciann31 mun31 hen53 ni55 bbi55 mo53 kuai31 bbad43,,
ZM213P2101_079.wav,您這個症狀多久了,你這個症頭幾久啊,hen53 li24 gai31 zhin31 teu53 gid24 giu31 a11,,
ZM213P2101_080.wav,我開口服藥給您,𠊎開食个藥得你,ngai53 koi11 shied43 e55 rhio55 ded24 hen53,,
ZM213P2101_081.wav,請問內科要怎麼走,請問內科愛仰子行,ciang31 mun31 nui55 koo11 oi31 ngiong55 zu31 hang53,,
ZM213P2101_082.wav,叔叔不習慣穿西裝,阿叔毋*會慣勢著西裝,a11 shu24 m11*bboi55 moi33 guan31 she31 zhoo24 se11 zong11,,
ZM213P2101_083.wav,慢慢走不用急,慢慢子行毋使攔緊,meen55 meen55 zu31 hang53 m55 su31 lan53 gin31,,
ZM213P2101_084.wav,恭喜發財新年快樂,恭喜發財新年快樂,giung11 hi31 fad24 cai53 sin11 neen53 kuai31 loo55,,
ZM213P2101_085.wav,請不要在車裡吃東西,請毋好在車底食物件,ciang31 m55 hoo31 de55 cha11 de31 shied43 mi55 kien55,,
ZM213P2101_086.wav,學生要穿制服去學校,學生愛著制服去學校,hoo55 sien11 oi31 zhoo24 zhi31 fu55 kui31 hoo55 hau55,,
ZM213P2101_087.wav,伯伯住的樓房有電梯,阿伯蹛个樓屋有電梯,a11 ba24 dai31 e55 lio53 bbu24 rhiu11 teen55 toi11,,
ZM213P2101_088.wav,我走路去郵局寄信,𠊎行去郵便局寄批,ngai53 hang53 kui31 rhiu53 pien55 kiu55 gi31 pe11,,
ZM213P2101_089.wav,我在十字路口等你,𠊎在十字路口等你,ngai53 de55 shib43 cu55 lu55 keu31 den31 hen53,,
ZM213P2101_090.wav,他這次用信用卡付款,佢這擺用信用卡納錢,gui53 li24 bai31 rhng55 sin31 rhng55 ka31 nab43 cien53,,
ZM213P2101_091.wav,他在網路上買東西很方便,佢在網路買物件真利便,gui53 de55 miong31 lu55 mi11 mi55 kien55 zhin11 li55 pen55,,
ZM213P2101_092.wav,他穿新褲子去外婆家,佢著新褲去外媽屋下,gui53 zhoo24 sin11 ku31 kui31 nguai55 ma53 hu24 ha11,,
ZM213P2101_093.wav,這麼吵你怎麼受得了,恁吵你仰子拄會核,ngin31 cau31 hen53 ngiong55 zu31 du31 bbue55 hed43,,
ZM213P2101_094.wav,今天的報紙你看了嗎,今日个報紙你有䀴吂,gin11 ngid24 e55 boo31 zhi31 hen53 rhiu11 ngiang31 mang11,,
ZM213P2101_095.wav,一起去公園運動,共下來去公園運動啦,kng55 ha55 loi53 kui31 gng11 bbien53 bbin55 tng55 la11,,
ZM213P2101_096.wav,我忙得不可開交,𠊎無閒到無閒挾掣,ngai53 mo53 heen53 doo31 mo53 heen53 giab24 cheed24,,
ZM213P2101_097.wav,請問高鐵車站怎麼走,請問高鐵車頭仰子行,ciann31 mun31 goo11 teed24 cha11 teu53 ngiong55 zu31 hang53,,
ZM213P2101_098.wav,我尿急想要小便,𠊎尿急想討屙尿,ngai53 niau55 gib24 siong55 too31 oo11 niau55,,
ZM213P2101_099.wav,妹妹在浴室洗澡,阿妹在洗浴間洗膴身,a11 moi31 de55 se31 rhu55 geen11 se31 bbu11 shin11,,
ZM213P2101_100.wav,我每天騎腳踏車上班,𠊎逐日騎鐵馬上班,ngai53 tu55 ngid24 ki53 teed24 ma11 shong55 ban11,,
ZM213P2101_101.wav,上星期一整天下雨,上禮拜一歸日落雨,shiong55 le31 bai31 rhid24 gui11 ngid24 loo55 bbu31,,
ZM213P2101_102.wav,桌上有六個熱水瓶,桌崠有六支燒水罐,zoo24 dng31 rhiu11 liu24 gi11 shio11 fi31 guan31,,
ZM213P2101_103.wav,紙箱裡有兩顆球,紙箱內底有兩粒球,zhi31 siong11 nui55 de31 rhiu11 liong31 liab43 kiu53,,
ZM213P2101_104.wav,請問你有來過雲林嗎,請問你識來過雲林無,ciann31 mun31 hen53 shid24 loi53 goo31 bbun53 lim53 mo53,,
ZM213P2101_105.wav,還要多久再九分鐘,猶愛幾久擱九分鐘,ia53 oi31 gid24 giu31 goo24 giu31 fun11 zhng11,,
ZM213P2101_106.wav,這本書總共有五百頁,這本書攏總有五百頁,li24 bun31 shi11 lng31 zng31 rhiu11 m31 ba24 rhiab43,,
ZM213P2101_107.wav,這件衣服花了我五百元,這領衫𠊎開五百箍,li24 liang11 sam11 ngai53 koi11 m31 ba24 keu11,,
ZM213P2101_108.wav,他住哪裡他住新竹市,佢蹛哪位佢蹛新竹市,gui53 dai31 ni55 bbi55 gui53 dai31 sin11 zhu24 shi55,,
ZM213P2101_109.wav,請問中壢火車站怎麼去,請問中壢火車頭仰子去,ciann31 mun31 zhng11 led43 foo31 cha11 teu53 ngiong55 zu31 kui31,,
ZM213P2101_110.wav,下星期五要記得交作業,後禮拜五愛記得交作業,heu55 le31 bai31 m31 oi31 gi31 ded24 gau11 zoo24 ngiab43,,
ZM213P2101_111.wav,現在幾點了十二點,這滿幾*多點啊十二點,li24 man31 gi31*doo11 gio33 deem31 a11 shib43 ngi55 deem31,,
ZM213P2101_112.wav,他在路上撿到七十六元,佢在路上撿著七十六箍,gui53 de55 lu55 shiong55 giam31 choo55 cid24 shib43 liu24 keu11,,
ZM213P2101_113.wav,我家總共有六個人,𠊎屋下攏總有六個人,ngai53 bbu24 ha11 lng31 zng31 rhiu11 liu24 gai31 ngin53,,
ZM213P2101_114.wav,阿松哥四月八日要娶妻,阿松哥四月初八討渡夫娘,a11 ciung53 goo11 si31 ngied43 cu11 beed24 too31 tu31 bun11 ngiong53,,
ZM213P2101_115.wav,下星期二要考試你知道嗎,後禮拜二愛考試你知無,heu55 le31 bai31 ngi55 oi31 koo31 chi31 hen53 di11 mo53,,
ZM213P2101_116.wav,你明天幾點要來五點,你韶日幾*多點討來五點,hen53 shio53 ngid24 gi31*doo11 gio33 deem31 too31 loi53 m31 deem31,,
ZM213P2101_117.wav,這西瓜多少錢七十四元,這西瓜幾多錢七十四箍,li24 si11 gua11 gid24 doo11 cien53 cid24 shib43 si31 keu11,,
ZM213P2101_118.wav,他這次買火車票花了七百元,佢這擺買火車票開七百箍,gui53 li24 bai31 mi11 foo31 cha11 pio31 koi11 cid24 ba24 keu11,,
ZM213P2101_119.wav,請問這個星期六有沒有空房,請問這個禮拜六有空个房間無,ciann31 mun31 li24 gai31 li31 bai31 liu24 rhiu11 kng31 e55 fong53 geen11 mo53,,
ZM213P2101_120.wav,明天我要坐首班車去鳳山,韶日𠊎討坐頭枋車去鳳山,shio53 ngid24 ngai53 too31 coo11 tio53 biong11 cha11 kui31 fng55 san11,,
ZM213P2101_121.wav,我每天一點要看電視新聞,𠊎逐日一點愛䀴電視新聞,ngai53 tu55 ngid24 id24 deem31 oi31 ngiang31 teen55 shi55 sin11 bbun53,,
ZM213P2101_122.wav,我算一下總共要六百元,𠊎算一下攏總愛六百箍,ngai53 son31 rhid24 ha55 lng31 zng31 oi31 liu24 ba24 keu11,,
ZM213P2101_123.wav,你幾歲了我今年四歲,你幾*多歲啊𠊎今年四歲,hen53 gi31*doo11 gio33 se31 a11 ngai53 gin11 neen53 si31 se31,,
ZM213P2101_124.wav,超過六點還沒到就算遲到了,超過六點啊吂到即算慢到啊,chio11 goo31 liu24 deem31 a31 mang11 doo31 cid43 son31 meen55 doo31 a11,,
ZM213P2101_125.wav,三十八路公車來了快點上車,三十八路公車來啊較緊上車,sam11 shib43 beed24 lu55 gng11 cha11 loi53 a11 ka31 gin31 shiong11 cha11,,
ZM213P2101_126.wav,他只考了十六分父母很失望,佢正考著十六分爺哀真失望,gui53 zhang31 koo31 choo55 shib43 liu24 fun11 rhia53 oi11 zhin11 shid24 mong55,,
ZM213P2101_127.wav,請問你幾號我是八十號,請問你幾*多號𠊎係八十號,ciann31 mun31 hen53 gi31*doo11 gio33 hoo55 ngai53 he55 beed24 shib43 hoo55,,
ZM213P2101_128.wav,這個多少錢這個兩千八百元,這個幾多錢這個兩千八百箍,li24 gai31 gid24 doo11 cien53 li24 gai31 liong31 cien11 beed24 ba24 keu11,,
ZM213P2101_129.wav,請問你從哪裡來我從臺北來,請問你對哪位來𠊎對臺北來,ciann31 mun31 hen53 doi31 na55 bbi55 loi53 ngai53 doi31 tai53 bed24 loi53,,
ZM213P2101_130.wav,我爸準備去要花蓮出差一個半月,𠊎爸準備討去花蓮出差個半月,ngai53 ba55 chin55 pi55 too31 kui31 fa11 lien53 chid24 cai11 goo24 ban31 ngied43,,
ZM213P2101_131.wav,請問我要去高雄該怎麼轉車,請問𠊎討去到高雄愛仰子盤車,ciann31 mun31 ngai53 too31 kui31 doo31 goo11 hiung53 oi31 ngiong55 zu31 pan53 cha11,,
ZM213P2101_132.wav,一斤才九十七元而已價錢很實惠,一斤正九十七箍定價數真實在,id24 gun11 zhiang31 giu31 shib43 cid24 keu11 ten11 ga31 su31 zhin11 shid43 cai55,,
ZM213P2101_133.wav,從這裡走路去火車站要走八分鐘,對這行路去火車頭愛行八分鐘,doi31 lia24 hang53 lu55 kui31 foo31 cha11 teu53 oi31 hang53 beed24 fun11 zhng11,,
ZM213P2101_134.wav,剩下這些都賣你三百元就好,伸這兜歸下賣得*你三百箍即好,chun55 li24 deu11 gui11 ha55 mi11 ded24*hen53 den24 sam11 ba24 keu11 cid43 hoo31,,
ZM213P2101_135.wav,我今天遲到四分鐘被老師罵,𠊎今日慢到四分鐘得先生罵,ngai53 gin11 ngid24 meen55 doo31 si31 fun11 zhng11 ded24 sien11 sen11 ma31,,
ZM213P2101_136.wav,搭捷運不可以吃東西,坐捷運毋會用食物件,coo11 ciab43 bbin55 m11 bboi55 rhng55 shied43 mi55 kien55,,
ZM213P2101_137.wav,冬天穿毛衣很暖和,寒天著膨線衫真燒暖,hon53 teen11 zhoo24 pong31 sien31 sam11 zhin11 shio11 non11,,
ZM213P2101_138.wav,請問遊客中心在哪裡,請問遊客中心在哪位,ciann31 mun31 rhiu53 ka24 zhng11 sim11 de55 ni55 bbi55,,
ZM213P2101_139.wav,請問要到哪裡提領行李,請問愛去哪位領行李,ciann31 mun31 oi31 kui31 ni55 bbi55 liang31 hang53 li31,,
ZM213P2101_140.wav,請問是跳表計費嗎,請問係跳表算錢係毋*係,ciann31 mun31 he55 teeu31 bio31 son31 cien53 he55 m11*he55 me11,,
ZM213P2101_141.wav,請在下個路口停車,請在下一個路口歇車,ciang31 de55 ha55 rhid24 gai31 lu55 keu31 hied24 cha11,,
ZM213P2101_142.wav,這是特價商品嗎,這係特價商品係毋係,li24 he55 ted43 ga31 shong11 pin31 he55 m53 he55,,
ZM213P2101_143.wav,可以算便宜一點嗎,會用算較便宜一兜無,bbue55 rhung55 son31 ka31 pen53 ngi53 id24 deu11 mo53,,
ZM213P2101_144.wav,請問這裡有免稅服務嗎,請問這有免稅服務無,ciann31 mun31 lia24 rhiu11 mien31 fe31 fu55 bbu55 mo53,,
ZM213P2101_145.wav,我想要叫客房服務,𠊎想討喊客房服務,ngai53 siong55 too31 heem31 ka24 fong53 fu55 bbu55,,
ZM213P2101_146.wav,請問您要辦理什麼手續,請問你討辦麼個手續,ciann31 mun31 hen53 too31 peen55 bboo24 gai31 shiu31 siu55,,
ZM213P2101_147.wav,結婚證人要年滿二十歲,結婚證人愛滿二十歲,gied24 fun11 zhin31 ngin53 oi31 man31 ngi55 shib43 se31,,
ZM213P2101_148.wav,今天有哪裡不舒服嗎,今日有哪位無快活無,gin11 ngid24 rhiu11 ni55 bbi55 mo53 kuai31 bbad43 mo53,,
ZM213P2101_149.wav,請問您是怎麼受傷的,請問你係仰子著傷个,ciann31 mun31 hen53 he55 ngiong55 zu31 choo55 shong11 e11,,
ZM213P2101_150.wav,請問需要住院幾天呢,請問討入院幾*多日咧,ciann31 mun31 too31 ngib43 inn11 gi31*doo11 gio33 ngid24 le11,,
ZM213P2101_151.wav,平常有服用什麼藥物嗎,普通時有食麼个藥無,pu31 tng11 shi53 rhiu11 shied43 bboo24 gai31 rhio55 mo53,,
ZM213P2101_152.wav,請問要多久換一次藥,請問愛幾久換一擺藥,ciann31 mun31 oi31 gid24 giu31 bban55 id24 bai31 rhio55,,
ZM213P2101_153.wav,請問掛號櫃臺在哪裡,請問掛號櫃臺在哪位,ciann31 mun31 gua31 hoo55 kui55 tai53 de55 ni55 bbi55,,
ZM213P2101_154.wav,請問您的聯絡電話是,請問你个聯絡電話係,ciann31 mun31 hen53 e55 lien53 loo55 teen55 bba55 he55,,
ZM213P2101_155.wav,大家一起去聚餐,大家作垺來去打鬥四,tai55 ga11 zoo24 pu53 loi53 kui31 da31 dio31 si31,,
ZM213P2101_156.wav,新的工作你做得習慣嗎,新个頭路你做會慣勢無,sin11 e55 tio53 lu55 hen53 zoo31 bbue55 guan31 she31 mo53,,
ZM213P2101_157.wav,今天放假不必上學,今日歇睏毋使去學校,gin11 ngid24 hied24 kun31 m55 su31 kui31 hoo55 hau55,,
ZM213P2101_158.wav,你認識他嗎我不認識他,你識佢無𠊎毋識佢,hen53 shid24 gui53 mo53 ngai53 m11 shid24 gui53,,
ZM213P2101_159.wav,爸爸每天早上都要喝咖啡,阿怙仔逐晨早都愛啉咖啡,a11 u24 a53 tu55 chin53 zoo31 doo55 oi31 lim11 ga11 bi11,,
ZM213P2101_160.wav,請問這件衣服是什麼尺寸,請問這領衫係麼个寸尺,ciann31 mun31 li24 liang11 sam11 he55 bboo24 gai31 cun31 cha24,,
ZM213P2101_161.wav,他們每天晚上都要補習,佢人逐暗夜攏愛補習,gui53 ngin53 tu55 am31 rhia55 long31 oi31 bu31 sib43,,
ZM213P2101_162.wav,夏天大家比較喜歡去海邊玩,熱天大家較愛去海脣尞,ngied43 teen11 tai55 ga11 ka31 oi31 kui31 hai31 fin53 liau55,,
ZM213P2101_163.wav,生病要快點去看醫生,有病愛較緊去得先生䀴,rhiu11 piang55 oi31 ka31 gin31 kui31 ded24 sien11 sen11 ngiang31,,
ZM213P2101_164.wav,表哥每天都很認真工作,表大逐日攏真認真做事,bio31 tai55 tu55 ngid24 long31 zhin11 ngin55 zhin11 zoo31 she55,,
ZM213P2101_165.wav,晚上開車要比較小心一點,暗夜時駛車愛擱較注意,am31 rhia55 shi53 su31 cha11 oi31 goo24 ka31 zhi31 rhi31,,
ZM213P2101_166.wav,請問可以找誰幫忙,請問會用尋麼儕鬥相共,ciann31 mun31 bbue55 rhng55 cim53 bboo24 sa53 deu31 siong11 kng55,,
ZM213P2101_167.wav,明天可以在家打電動,韶日會用在屋下打電動,shio53 ngid24 bbue55 rhng55 de55 bbu24 ha11 da31 teen55 tng55,,
ZM213P2101_168.wav,快點快來不及了,較緊个討赴毋會著啊,ka31 gin31 e11 too31 fu31 m11 bboi55 choo55 a33,,
ZM213P2101_169.wav,有客人在不可以打赤膊,有人客來毋好打赤膊,rhiu11 ngin53 ka24 loi53 m55 hoo31 da31 cha24 boo24,,
ZM213P2101_170.wav,請問哪裡有換鈔的服務,請問哪位有換錢个服務,ciann31 mun31 ni55 bbi55 rhiu11 bban55 cien53 e55 fu55 bbu55,,
ZM213P2101_171.wav,請問附近哪裡有加油站,請問就近哪位有加油站,ciann31 mun31 ciu55 kun11 ni55 bbi55 rhiu11 ga11 rhiu53 cam55,,
ZM213P2101_172.wav,請再幫我加些水,請擱拁𠊎加一兜仔水,ciang31 goo24 ga11 ngai53 ga11 id24 deu11 a53 fi31,,
ZM213P2101_173.wav,我要再點一份外帶,𠊎討擱點一份隨轉去,ngai53 too31 goo24 deem31 id24 fun55 sui53 zhen31 kui31,,
ZM213P2101_174.wav,我可以試穿這件衣服嗎,𠊎會用試著這領衫無,ngai53 bbue55 rhng55 chi31 zhoo24 li24 liang11 sam11 mo53,,
ZM213P2101_175.wav,這件褲子還有別的顏色嗎,這領褲啊有別種色地無,li24 liang11 ku31 a31 rhiu11 pe55 zhung31 sed24 ti55 mo53,,
ZM213P2101_176.wav,我可以換別的尺寸嗎,𠊎會用个換別款寸尺無,ngai53 bbue55 rhng55 e55 bban55 pe55 kuan53 cun31 cha24 mo53,,
ZM213P2101_177.wav,緊急出口和樓梯在哪裡,緊急出口和樓梯在哪位,gin31 gib24 chid24 keu31 ham55 leu53 toi11 de55 ni55 bbi55,,
