檔名,中文,客語漢字,客語拼音,標籤,備註
1biel4jl80.wav,我是自由長尾在天坑前面為你做的現場報導或是應該說 前天坑沒錯 我們把它填起來解決這個問題水不會再滲到裡面去了,𠊎係自由長尾在天坑頭前為你做个現場報導抑係應當講 進前个天坑無毋著 𫣆人拁佢填起來解決這個問題水即毋會擱洩去內底啊,ngai53 he55 cu55 rhiu53 chong53 mui11 da55 teen11 kang11 teu53 cien53 bbui55 hen53 zoo31 e55 hien55 chong53 boo31 too55 ia31 he55 en31 dong11 gong31 zin31 cien53 e55 teen11 kang11 mo53 m55 choo55 een11 ngin53 ga11 gui53 teen53 ki31 loi53 goi31 guad24 li24 gai31 mun55 te53 fi31 cid43 m11 bboi55 goo24 siab43 kui31 nui55 de31 a11,,
g8qk63na4j.wav,看來我們的工作完成了我們的確要休息一下誰有什麼好主意的呢我們去玩火山高空彈跳看誰跳得最低這一定很好玩 但重點會很熱,䀴起來𫣆人个事頭完成啊𫣆人正經愛歇睏一下哪儕有好个主意呢𫣆人去賞火山高空彈跳䀴麼儕跳到頭低這一定真好賞个 毋過重點會真熱,ngiang31 ki31 loi53 een11 ngin53 e55 she55 teu53 bbien53 shin53 a11 een11 ngin53 zhin31 gen11 oi31 hied24 kun31 rhid24 ha55 ni55 sa53 rhiu11 hoo31 e55 zhi31 rhi31 ne31 een11 ngin53 kui31 song31 foo31 san11 goo11 kung11 tan53 teeu31 ngiang31 bboo24 sa53 teeu31 doo31 teu53 ge11 lia24 rhid24 ten55 zhin11 hoo31 song31 gai31 m55 goo31 chung11 deem31 bbue55 zhin11 ngied43,,
qpfuz90w1x.wav,你們覺得呢是啊 我真的很怕熱我不知道或許吧懂了火山高空跳不是個好遊戲是個很糟的主意我只想吃著爆米花,你人感覺呢係啊 𠊎實在真驚熱𠊎毋知無定著哦知啊火山高空跳毋係真好个遊戲係真壞个主意𠊎干若想討食爆番麥,hen53 ngin53 gam31 goo24 ne31 he55 a31 ngai53 shid43 cai55 zhin11 giang11 ngied43 ngai53 m11 di11 mo53 ten55 choo55 o24 di11 a31 foo31 san11 goo11 kung11 teeu31 m11 he55 zhin11 hoo31 e55 rhiu53 hi31 he55 zhin11 fai55 e55 zhi31 rhi31 ngai53 gan31 na31 siong55 too31 shied43 bong55 fan11 ma55,,
bzgl2rntue.wav,看著雷射猩猩的動作電影太好了你這個主意我們大家同意,䀴雷射猩猩个動作電影足好个你這個主意𠊎人大家同意,ngiang31 lui53 sha55 sen11 sen11 e55 tung55 zoo24 teen55 rhiang31 ziu24 hoo31 gai31 hen53 li24 gai31 zhi31 rhi31 ngai53 ngin53 tai55 ga11 tung53 rhi31,,
qb6sgud7wy.wav,做得好 大家砲彈抱歉 各位 我抗拒不了新的發電機如何了快完成了一旦這發電機運轉了,做了好哦 大家砲彈歹勢 大家 𠊎擋毋*會核啦新个發電機仰子啊值討完成啊一旦這發電機若行啊,zoo31 leeu31 hoo31 o11 tai55 ga11 pau31 tan55 painn31 she31 tai55 ga11 ngai53 dong31 m11* bboi55 moi24 hed43 la11 sin11 e55 fad24 teen55 gi11 ngiong55 zu31 a31 dad43 too31 bbien53 shin53 a11 rhid24 dan31 li24 fad24 teen55 gi11 na31 hang53 a31,,
2gqcb5mgxv.wav,我們就有暖氣給全村的人了都多虧有這個稀有的岩漿水晶誰需要暖氣啊弱者才需要暖氣 還有沒毛的等等 岩漿水晶,𫣆人即會用有燒氣得歸村頭个人啊攏愛佳載有這稀罕个石頭漿水晶哪儕愛燒氣啊較虛个人正愛燒氣 猶有無毛个等下 石頭漿水晶,een11 ngin53 cid43 bbue55 rhung55 rhiu11 shio11 ki31 ded24 gui11 chen11 teu53 e55 ngin53 a31 lung31 oi31 ga11 zai31 rhiu11 lia24 hi11 han31 e55 shia55 teu53 ziong11 fi31 zin11 ni55 sa53 oi31 shio11 ki31 a11 ka31 hi11 e55 ngin53 zhang31 oi31 shio11 ki31 ia53 rhiu11 mo53 hm11 e11 den31 ha55 sha55 teu53 ziong11 fi31 zin11,,
qecq34usn7.wav,你放心 它絕對不會爆炸的你不用害怕你剛剛好像說了爆炸這個字別擔心水晶要爆炸是需要很大的能量直接接觸才會發生那種事,你安心 佢一定毋會爆炸你毋使驚你頭下干若講爆炸這個字毋使擘心水晶若係爆炸係愛真大个能量直接接觸正會發生遐款事情,hen53 on11 sim11 gui53 rhid24 ten55 m11 bboi55 bau11 za31 hen53 m55 su31 giang11 hen53 teu53 ha55 gan31 na31 gong31 bau11 za31 li24 gai31 cu55 m55 su31 ba24 sim11 fi31 zin11 na31 he55 bau11 za31 he55 oi31 zhin11 tai55 e55 nen53 liong55 chid43 ziab24 ziab24 chu24 zhang31 bbue55 fad24 sen11 ga24 kuan31 su55 cin53,,
bdwlw3dllp.wav,你知道的 就像閃電之類的東西在這裡很難發生那種事的,你知个 即像𥍉爧遐款物件在這真難發生遐款事情,hen53 di11 e11 cid43 ciong55 ngiab24 den31 ga24 kuan31 mi55 kien55 da55 lia24 zhin11 nan53 fad24 sen11 ga24 kuan31 su55 cin53,,
pgi287bbsw.wav,我的熱茶呢我來 我來太燙了,𠊎个燒茶咧𠊎來𠊎來傷燒啊,ngai53 e55 shio11 ca53 le11 ngai53 loi53 ngai53 loi53 shiong55 shio11 a31,,
lhl4fwc5mp.wav,一點也不燙是冷的 冷茶這真是災難啊老大 那個東西能讓你的茶保持溫暖一顆暖呼呼的岩漿水晶,一兜仔都毋會燒係冷个 冷茶這正經係災難啊大貨 遐個物件敢會用得你个茶保持燒暖一粒燒炥炥个石頭漿水晶,rhid24 deu11 a53 doo55 m11 bboi55 shio11 he55 len11 e11 len11 ca53 lia24 zhin31 gen11 he55 zai11 nan55 a11 tai55 foo31 ga24 gai31 mi55 kien55 gam31 bbue55 rhung55 ded24 hen53 e55 ca53 boo31 chi53 shio11 non11 rhid24 liab43 shio11 fud43 fud43 e55 sha55 teu53 ziong11 fi31 zin11,,
8l3l6vvay5.wav,這讓我想到了絕妙的壞人計畫你們兩個去把那顆水晶給我帶過來這個詭計不錯吧我嚇到說不出話來了我是說真的,這得𠊎想著真誠好个歹人計畫你人兩個去拁遐粒水晶拁𠊎提過來這個詭計毋*會䆀齁𠊎驚到講毋*會出來啊𠊎係講真个,lia24 ded24 ngai53 siong55 choo55 zhin11 shang53 hoo31 e55 painn31 ngin53 ge31 fa55 hen53 ngin53 liong31 gai31 kui31 ga11 ga24 liab43 fi31 zin11 ga11 ngai53 te55 goo31 loi53 li24 gai31 gui31 ge31 m55 * bboi55 moi24 bbai11 honn55 ngai53 giang11 doo31 gong31 m55 * bboi55 moi24 chid24 loi53 a11 ngai53 he55 gong31 zhin11 e11,,
xtrdvq3dsx.wav,好 我想我們要準備好了再檢查一次 然後真是令人高興我等不及了 現在來測試吧,好 𠊎想𫣆人討準備好啊擱檢查一擺 了後實在得人真歡喜 𠊎等毋*會赴啊 這滿來測試啦,hoo31 ngai53 siong55 een11 ngin53 too31 zhin31 pi55 hoo31 a31 goo24 giam31 za11 rhid24 bai31 leeu31 heu55 shid43 cai55 da24 ngin53 zhin11 fan11 hi31 ngai53 den31 m11* bboi55 moi24 fu31 a31 li24 man31 loi53 ced24 chi31 la11,,
z24zlrytrw.wav,糟糕 我把它放反了做事太急促就會這樣,壞啊 𠊎拁佢囥顛倒貶啊做事若傷急即會按,fai55 a33 ngai53 ga11 gui53 kong31 deen11 doo31 been31 a11 zoo31 she55 na31 shiong55 gib24 cid43 bbue55 an24,,
kdsfc2ibfm.wav,水晶我或許做事稍微魯莽了些救命啊那顆岩漿水晶不能讓煞不理拿到對不起因為我太急躁才會這樣,水晶𠊎無定著做事較無用腦救命啊遐粒石頭漿水晶毋*會用得煞不理提著實在真失禮因為𠊎傷急正會按,fi31 zin11 ngai53 mo53 ten55 choo55 zoo31 she55 ka31 mo53 rhung55 nau31 giu31 miang55 a33 ga24 liab43 sha55 teu53 ziong11 fi31 zin11 m55 * bboi55 moi24 rhung55 ded24 sad24 bud24 li31 te55 choo55 shid43 cai55 zhin11 shid24 li31 rhin11 bbui11 ngai53 shiong55 gib24 zhang31 bbue55 an24,,
yl5x486cl9.wav,不過我有個計畫 路卡真是太好了我們有另一隻熊要救我們出發,毋過𠊎有一個計畫 路卡實在足好个哦𫣆人有另外一隻熊愛救𫣆人出發,m55 goo31 ngai53 rhiu11 rhid24 gai31 ge31 fa55 lu55 ka31 shid43 cai55 ziu24 hoo31 e11 o11 een11 ngin53 rhiu11 lin55 nguai55 rhid24 zha24 him53 oi31 giu31 een11 ngin53 chid24 fad24,,
605pwsjd3s.wav,趕走那隻熊 我要那顆水晶茉莉花茶 還有餅乾救命啊,攔走遐隻熊 𠊎愛遐粒水晶茉莉花茶 猶有餅救命啊,lan53 zeu31 ga24 zha24 him53 ngai53 oi31 ga24 liab43 fi31 zin11 mad43 li55 fa11 ca53 ia53 rhiu11 biang31 giu31 miang55 a33,,
ohfksw3ihl.wav,我不能放手,𠊎毋*會用放手,ngai53 m11* bboi55 moi24 rhung55 biong31 shiu31,,
evrscmrza5.wav,救到你了總算趕上,救著你啊總算攔著,giu31 choo55 hen53 a11 zung31 son31 lan53 choo55,,
hj9oe0o22u.wav,電池怎麼辦我要跳過去拿跳過去 達里拉我們要好好想一下,電藥討仰子𠊎討跳過去提跳過去 達里拉𫣆人愛擱好好想下,teen55 rhio55 too31 ngiong55 zu31 ngai53 too31 tiau31 goo31 kui31 te55 teeu31 goo31 kui31 tad43 li31 la11 een11 ngin53 oi31 goo24 hoo31 hoo31 siong55 ha55,,
g9yda4g8ri.wav,等等 達里拉,等下 達里拉,den31 ha55 tad43 li31 la55,,
0ibqo524is.wav,謝了 捷巴利,勞力 捷巴利,loo31 lad43 ciab43 ba11 li55,,
76ymmol13w.wav,你說過那顆水晶 不能碰到高能量的東西那熔岩算嗎算水晶的力量讓火山爆發了,你講過遐粒水晶 毋會用摸著高能量个物件石頭漿敢算算啊水晶个力量得火山爆發啊,hen53 gong31 goo31 ga24 liab43 fi31 zin11 m11 bboi55 rhung55 mia11 choo55 goo11 nen53 liong55 e55 mi55 kien55 sha55 teu53 ziong11 gam31 son31 son31 a11 fi31 zin11 e55 lid43 liong55 ded24 foo31 san11 bau31 fad24 a33,,
b5vcwr69wo.wav,那聽起來很驚人小心了 大家那座火山準備要爆發了這些熔岩會直接流進黑岩村的怎麼辦這都要怪我,遐聽起來真驚人細義哦 大家遐粒火山準備討爆發啊這兜石頭漿會直接流入去烏岩村討仰子這攏愛怪𠊎啦,ga24 ten11 ki31 loi53 zhin11 giang11 ngin53 se31 ngi55 o24 tai55 ga11 ga24 liab43 foo31 san11 zhin31 pi55 too31 bau31 fad24 a31 li24 deu11 sha55 teu53 ziong11 bbue55 chid43 ziab24 lau53 ngib43 kui31 bbu11 ngam53 chen11 too31 ngiong55 zu31 lia24 lung31 oi31 guai31 ngai53 la11,,
8dnbr60dna.wav,好的 大家我們必須將村民遷走送到安全的地方,好啦 大家𫣆人愛拁村民遷走送去安全个所在,hoo31 la11 tai55 ga11 een11 ngin53 oi31 ga11 chen11 min53 cien11 zeu31 sung31 kui31 on11 cien53 e55 su31 cai55,,
zlhwyyl4j1.wav,別擔心熔岩來之前送大家上爬行者號請大家到離你們最近的撤退艙其他的工作就交給王國戰隊發射裝備艙,莫擘心石頭漿來進前送大家起去爬行者號請大家去你人頭近个撤退艙猶个事頭即交得王國戰隊發射裝備艙,mai31 ba24 sim11 sha55 teu53 ziong11 loi53 zin31 cien53 sung31 tai55 ga11 ki31 kui31 pa53 hang53 zha31 hoo55 ciang31 tai55 ga11 kui31 hen53 ngin53 teu53 kun11 e55 ted24 toi31 cong11 iua53 e11 she55 teu53 cid43 gau11 ded24 ong53 gud24 zhen31 tui55 fad24 sha55 zong11 pi55 cong11,,
f584d1zzgs.wav,熊族們都安全了 路卡謝了 史帕琪捷巴利 把他們集合起來好的 路卡我們很快就會讓那些熊安全的,熊族攏安全啊 路卡勞力 史帕琪捷巴利 拁佢人集合起來好 路卡𠊎人真緊即會得遐兜熊安全个,him53 cu55 lung31 on11 cien53 a33 lu55 ka31 loo31 lad43 su31 pa31 pa31 ciab43 ba11 li55 ga11 gui53 ngin53 zib43 hab43 ki31 loi53 hoo31 lu55 ka31 ngai53 ngin53 zhin11 gin31 cid43 bbue55 da24 ga24 deu11 him53 on11 cien53 e11,,
vt8avq9k2b.wav,那我們呢可以幫我們爭取一些時間一定有讓熔岩慢下來的辦法沒問題 路卡,恁𠊎人咧會用替𠊎人爭一兜時間定著有得石頭漿慢落來个辦法無問題 路卡,en24 ngai53 ngin53 le11 bbue55 rhung55 te31 ngai53 ngin53 zang11 rhid24 deu11 shi53 geen11 ten55 choo55 rhiu11 ded24 sha55 teu53 ziong11 men55 loo55 loi53 e55 peen55 fad24 mo53 mun55 te53 lu55 ka31,,
umjnml5o81.wav,我都怪我急著要安全發電機然後把它撞進了火山我才弄丟了水晶 它不 達里拉 別這樣苛責自己這是個失誤,𠊎攏怪𠊎急著討愛安全發電機落尾正會拁佢挵入去火山𠊎正會拁水晶打毋見無 達里拉 莫按責備自家這係一個失誤,ngai53 lung31 guai31 ngai53 gib24 choo55 too31 oi31 on11 cien53 fad24 teen55 gi11 loo55 mui11 zhang31 bbue55 ga11 gui53 long31 ngib43 kui31 foo31 san11 ngai53 zhang31 bbue55 ga11 fi31 zin11 da31 m11 gien55 mo53 tad43 li31 la11 mai31 an24 zid24 pi55 zi11 ga11 lia24 he55 rhid24 gai31 shid24 ngu55,,
oemjn104sj.wav,不過我要是又犯了錯誤呢,毋過𠊎嘛又擱毋著咧,m55 goo31 ngai53 ma11 iu55 goo24 m55 chioo55 le11,,
c1z1h8o2ef.wav,做得好 大家現在只剩幾個撤離艙了,做了好 大家這滿正伸幾*下個撤離艙啊,zoo31 leeu31 hoo31 tai55 ga11 li24 man31 zhang31 chin55 gi31* ha55 gia33 gai31 ted24 li53 cong11 a11,,
e5l2346tod.wav,收到,收著,shiu11 choo55,,
nmz8iap9ku.wav,好 達里拉 計畫是什麼我我不確定要是說挖一條隧道來轉移熔岩的方向呢是可以 但是位置呢要挖多深 我就是不知道,好 達里拉 計畫係麼个𠊎𠊎無確定若係講耬一條磅空來改變石頭漿个方向咧係會用个 毋過所在咧愛耬幾深 𠊎即係毋知啊,hoo31 tad43 li31 la11 ge31 fa55 he55 bboo24 gai31 ngai53 ngai53 mo53 koo24 ten55 na31 he55 gong31 leu31 rhid24 teeu53 bong55 kung11 loi53 goi31 bien31 sha55 teu53 ziong11 e55 fong11 hiong31 le11 he55 bbue55 rhung55 e55 m55 goo31 su31 cai55 le11 oi31 leu31 gi31 chim11 ngai53 cid43 he55 m11 di11 a31,,
n3dlajtelj.wav,你不知道嗎那我猜這個地點正適合,你毋知哦按𠊎臆這個所在真合,hen53 m11 di11 o11 an24 ngai53 rhio24 li24 gai31 su31 cai55 zhin11 hab43,,
6y79dbv3kc.wav,提絜 你在做什麼如果一直這樣熔岩就會跑到這裡來不會跑到熊村去你鑽的方向太靠近熔岩了快走我現在知道了,提絜 你在做麼个若係一直按石頭漿即會走到這裡來毋會走去熊个莊頭你鑽个方向傷偎石頭漿啊啦緊走𠊎這滿知啊,te55 gied24 hen53 da55 zoo31 bboo24 gai31 na31 he55 rhid24 chid43 an24 sha55 teu53 ziong11 cid43 bbue55 zeu31 doo31 li24 le31 loi53 m11 bboi55 zeu31 kui31 him53 e55 zong11 teu53 hen53 zon31 e55 fong11 hiong31 shiong55 bba31 sha55 teu53 ziong11 a31 la11 gin31 zeu31 ngai53 li24 man31 di11 a31,,
lanof4ifl8.wav,提絜 你怎麼了,提絜 你仰子啊,te55 gied24 hen53 ngiong55 zu31 a11,,
6nsudpyxwy.wav,我沒事 真是好險啊糟了捷巴利在那些熔岩的路上啊捷巴利報告我已經檢查過村子了 沒有熊了大家都走了,𠊎無仰子 正經足危險个壞啊捷巴利在遐兜石頭漿个路上啊捷巴利報告𠊎已經檢查過莊頭啊 無熊啊大家攏走啊,ngai53 mo53 ngiong55 zu31 zhin31 gen11 ziu24 bbui53 hiam31 e11 fai55 a33 ciab43 ba11 li55 le55 ga24 deu11 sha55 teu53 ziong11 e55 lu55 shiong55 a31 ciab43 ba11 li55 boo31 goo31 ngai53 rhi31 gen11 giam31 za11 goo31 zong11 teu53 a31 mo53 him53 a11 tai55 ga11 lung31 zeu31 a31,,
i16uo01vf8.wav,我走不了了各位 捷巴利被熔岩給困住了我把他的位置傳給你們捷巴利 加油 我們來了史帕琪 快點送那些熊離開,𠊎走毋*會去啊大家 捷巴利得石頭漿圍个𠊎拁佢个位場傳得你人捷巴利 加油 𠊎人來啊史帕琪 攔緊送遐兜熊走,ngai53 zeu31 m11 *bboi55 moi24 kui31 a11 tai55 ga11 ciab43 ba11 li55 ded24 sha55 teu53 ziong11 bbi53 e11 ngai53 ga11 gui53 gai31 bbi55 chong53 chen53 ded24 hen53 ngin53 ciab43 ba11 li55 ga11 rhiu53 ngai53 ngin53 loi53 a11 su31 pa31 ki53 lan53 gin31 sung31 ga24 deu11 him53 zeu31,,
alnv71fvsz.wav,現在捷巴利有危險了我的錯誤讓事情變得更糟了我在挖掘前要先想清楚我們都做錯了大家情況變得有點麻煩了,這滿捷巴利有危險啊𠊎个毋著得事情變到擱較壞啊𠊎在耬進前愛先想好勢𫣆人攏做毋著啊大家事情變到有一兜仔麻煩呢,li24 man31 ciab43 ba11 li55 rhiu11 bbui53 hiam31 a11 ngai53 e55 m55 chioo55 ded24 su55 cin53 bien31 doo31 goo24 ka31 fai55 a33 ngai53 da55 leu31 zin31 cien53 oi31 sien11 siong55 hoo31 she31 een11 ngin53 lung31 zoo31 m55 choo55 a31 tai55 ga11 su55 cin53 bien31 doo31 rhiu11 rhid24 deu11 a53 ma53 fan53 ne31,,
bvr2ffkrx3.wav,別著急 孩子 我們就要,莫著急 細子 𠊎人即討,mai31 choo55 gib24 se31 zu31 ngai53 ngin53 cid43 too31,,
ttng3pt613.wav,你真的很好心救了那隻貓咪只是補償我們做的事情別告訴老大,你正經足好心救遐隻貓个正係補償𫣆人做个事情啦莫拁大貨講哦,hen53 zhin31 gen11 ziu24 hoo31 sim11 giu31 ga24 zha24 ngiau31 e11 zhang31 he55 bu31 shong53 een11 ngin53 zoo31 e55 su55 cin53 la11 mai31 ga11 tai55 foo31 gong31 o11,,
ei9dki9tgo.wav,剛剛是煞不理的人救了我嗎我不是不高興喔很高興你沒事 捷巴利大家我不是有意要讓大家害怕但熔岩靠近村莊了,頭下敢係煞不理个人救𠊎𠊎毋係無歡喜哦真歡喜你無仰子 捷巴利大家𠊎毋係挑持討得人驚毋過石頭漿偎過莊頭啊,teu53 ha55 gam31 he55 sad24 bud24 li31 gai31 ngin53 giu31 ngai53 ngai53 m11 he55 mo53 fan11 hi31 o11 zhin11 fan11 hi31 hen53 mo53 ngiong55 zu31 ciab43 ba11 li55 tai55 ga11 ngai53 m11 he55 teeu11 di53 too31 ded24 ngin53 giang11 m55 goo31 sha55 teu53 ziong11 bba31 goo31 zong11 teu53 a31,,
tlsnwnaq6j.wav,現在可以說出你的好主意了達里拉我 但是我一直在犯錯啊別著急 花一點時間想提絜說得對如果你好好去想就能想到好辦法的,這滿會用講出你个好主意啊達里拉𠊎 毋過 𠊎一直在做毋著啊莫著急 用一兜仔時間想提絜講了著若你好好去想即會用想著好辦法啊,li24 man31 bbue55 rhung55 gong31 chid24 hen53 e55 hoo31 zhi31 rhi31 a31 tad43 li31 la11 ngai53 m55 goo31 ngai53 rhid24 chid43 de55 zoo31 m55 chioo55 a33 mai31 choo55 gib24 rhung55 rhid24 deu11 a53 shi53 geen11 siong55 te55 gied24 gong31 leeu31 choo55 na31 hen53 hoo31 hoo31 kui31 siong55 cid43 bbue55 rhung55 siong55 choo55 hoo31 peen55 fad24 a33,,
g8b7w9yh6o.wav,好吧 我試試看花一點時間 放輕鬆 想想看熔岩是很熔化了的石頭我們可以將它降溫變成堅硬的石頭啊,好啦 𠊎試䀴望開一兜仔時間 放輕鬆 想䀴望石頭漿係燒熔去个石頭𫣆人會用拁佢个溫度降低變成真丁个石頭啊,hoo31 la11 ngai53 chi31 ngiang31 mong55 koi11 rhid24 deu11 a53 shi53 geen11 biong31 kiang11 sung11 siong55 ngiang31 mong55 shia55 teu53 ziong11 he55 shio11 rhung53 kui31 e55 shia55 teu53 een11 ngin53 bbue55 rhung55 ga11 gui53 e55 bbun11 tu55 gong31 de11 bien31 shin53 zhin11 ding11 e55 shia55 teu53 a33,,
w1q86k9hc6.wav,將石頭降溫我們要怎麼做還記得我們處理狼山的森林大火嗎記得啊我們用了山頂上的雪達里拉 你還是一樣地聰明就這麼辦吧,拁石頭溫度降低𫣆人愛仰子做啊猶記得𫣆人處理狼山个樹林大火無記得啊𫣆人用山崠个雪達里拉 你猶係共款精即按做啦,ga11 sha55 teu53 bbun11 tu55 gong31 de11 een11 ngin53 oi31 ngiong55 zu31 zoo31 a11 ia53 ki31 ded24 een11 ngin53 chi31 li31 long53 san11 e55 shi55 na53 tai55 foo31 mo53 ki31 ded24 a33 een11 ngin53 rhung55 san11 dung31 e55 sied24 tad43 li31 la11 hen53 ia53 he55 kung55 kuan31 zin11 cid43 an24 zoo31 la11,,
hc7169x301.wav,王國戰隊變身,王國戰隊變身,ong53 gud24 zhen31 tui55 bien31 shin11,,
ljynf76fuw.wav,我們需要一大塊木頭交給我和諾文負責,𫣆人愛一大垤樹頭交得𠊎和諾文負責啦,een11 ngin53 oi31 rhid24 tai55 deu11 shi55 tio53 gau11 ded24 ngai53 ham55 no55 bbun53 fu55 zed24 la11,,
l6vngy1p6o.wav,好激烈,真激烈,zhin11 gid24 lied43,,
8mvikypihw.wav,團結起來 各位,團結起來 大家,ton53 gied24 ki31 loi53 tai55 ga11,,
jjx2xw94fu.wav,王國戰隊太好了救了全村莊的人也順便留了特別的禮物給你們,王國戰隊足好个救歸莊頭个人啊嘛順續留特別个禮物得你人,ong53 gud24 zhen31 tui55 ziu24 hoo31 e11 giu31 gui11 zong11 teu53 e55 ngin53 a11 ma11 shin55 sua31 liu53 ted43 pied43 e55 li31 bbud43 ded24 hen53 ngin53,,
plx1wzt754.wav,對 我們救了村莊也給了熊族這池很棒的溫泉我們辦到了 不過因為我的錯誤造成這麼多麻煩或許吧 但是你認真想清楚你就能解決麻煩了,著 𫣆人救了莊頭嘛得熊族這窟真好个溫泉𫣆人成功啊 毋過因為𠊎个毋著造成恁多麻煩無定著啦 毋過你認真想清楚你即會用解決麻煩啊,choo55 een11 ngin53 giu31 leeu31 zong11 teu53 ma11 ded24 him53 cu55 li24 kud24 zhin11 hoo31 e55 bbun11 can53 een11 ngin53 shin53 gung11 a11 m55 goo31 rhin11 bbui11 ngai53 e55 m55 chioo55 coo55 shin53 ngin31 doo11 ma53 fan53 mo53 ten55 choo55 la11 m55 goo31 hen53 ngin55 zhin11 siong55 cin11 cu31 hen53 cid43 bbue55 rhung55 goi31 guad24 ma53 fan53 a11,,
fpxtrt3be9.wav,而我一直在告訴你熊喜歡冷的事物有人想躺在雪地上的嗎不用了 謝謝希望老大在他的茶涼了之前可以到達這裡什麼 你什麼意思,啊𠊎一直在拁*你講熊佮意冷个物件有人想討倒在雪面上無毋使 勞力希望大貨在佢个茶涼進前會用到位這麼个 你麼个意思,a31 ngai53 rhid24 chid43 da55 ga11 * hen53 gen24 gong31 him53 ga24 rhi31 len11 e55 mi55 kien55 rhiu11 ngin53 siong55 too31 doo31 da55 sied24 min31 shong55 mo53 m55 su31 loo31 lad43 hi11 mong55 tai55 foo31 da55 gui53 e55 ca53 liong53 zin31 cien53 bboo55 rhung55 doo31 bbi55 li24 bboo24 gai31 hen53 bboo24 gai31 rhi31 su31,,
8vr0njcxc5.wav,要家長或監護人陪我才能進入我是大人 而且是超級天才而且 不公平,愛家長抑係監護人陪𠊎正會用入去𠊎係大人 而且係超級天才而且 無公平,oi31 ga11 zhong31 ia31 he55 gam31 fu55 ngin53 pue53 ngai53 zhang31 bbue55 rhung55 ngib43 kui31 ngai53 he55 tai55 ngin53 rhi53 cia31 he55 chio11 gib24 teen11 cai53 rhi53 cia31 mo53 gung11 piang53,,
34kxb0yyly.wav,好吧媽媽 我遇到一個問題,好啦阿依 𠊎堵著一個問題,hoo31 la11 a11 i55 ngai53 du31 choo55 rhid24 gai31 mun55 te53,,
mdguwon5es.wav,灰熊谷好美喔對難怪灰熊族會一直住在這個山谷裡,灰熊谷真靚哦著難怪灰熊族會一直蹛在這個山谷內底,fui11 him53 gu24 zhin11 ziang11 o24 choo55 nan53 guai31 fui11 him53 cu55 bbue55 rhid24 chid43 dai31 da55 li24 gai31 san11 gu24 nui55 de31,,
78xdrklljd.wav,看看這些裂痕越來越嚴重了耶我應該知道什麼原因一定是那些獾在鑽洞的關係我們太扯了吧你們獾喜歡鑽洞啊,䀴這必痕愈來愈嚴重啊𠊎應該知麼个原因啊定著係遐兜獾在遐鑽空个關係啊𠊎人傷譀啊啦係你人獾佮意鑽空啊,ngiang31 li24 bid24 fun53 lu31 loi53 lu31 ngiam53 chung11 a11 ngai53 en31 goi11 di11 bboo24 gai31 ngien53 rhin11 a11 ten55 choo55 he55 ga24 deu11 fan11 da55 ga24 zon31 kung11 e11 guan11 he11 a11 ngai53 ngin53 shiong55 ham31 a11 la11 he55 hen53 ngin53 fan11 ga24 rhi31 zon31 kung11 a33,,
3jxgx6c4iy.wav,要不是你們熊築水壩將整條河堵住我們也不用鑽洞取水啊愛挖土的傢伙愛囤蜂蜜的傢伙,若毋係你人熊起埤頭拁歸條河塞个𠊎人嘛毋使鑽空提水愛摟泥个腳數愛囤蜂蜜个腳數,na31 m11 he55 hen53 ngin53 him53 ki31 bi11 tio53 ga11 gui11 teeu53 hoo53 ced24 e55 ngai53 ngin53 ma11 m55 su31 zon31 kung11 te55 fi31 oi31 leu31 ni53 e55 gio24 siau31 oi31 dun31 pung11 med43 e55 gio24 siau31,,
r3w23y6wxk.wav,你們冷靜一下這裡是出了什麼問題了問題就出在這些獾身上他們總是在鑽洞害得我們的水壩快垮了你看這樣看起來不妙,你人冷靜一下這敢係出麼个問題問題即出在這兜獾个膴身攏係佢人在鑽空害𠊎人个埤頭討崩去啊你䀴恁䀴起來真誠無好,hen53 ngin53 len11 cin55 rhid24 ha55 li24 gam31 he55 chid24 bboo24 gai31 bbun55 te53 bbun55 te53 cid43 chid24 da55 li24 deu11 fan11 e55 bbu11 shin11 lung31 he55 gui53 ngin53 da55 zon31 kung11 hoi55 ngai53 ngin53 e55 bi11 teu53 too31 ben11 kui31 a11 hen53 ngiang31 en24 ngiang31 ki31 loi53 zhin11 shang53 mo53 hoo31,,
k96g9g0gyn.wav,你確定是鑽洞所造成的不然那會是什麼原因呢原因有可能很多侵蝕結構問題地震,你確定係鑽空造成个若無遐係麼个原因咧原因有真多侵蝕結構問題地動,hen53 koo24 ten55 he55 zon31 kung11 coo55 shang53 e11 na31 mo53 ga24 he55 bboo24 gai31 ngien53 rhin11 le11 ngien53 rhin11 rhiu11 zhin11 doo11 cim11 shid43 gied24 geu31 bbun55 te53 ti55 tung11,,
0umnmheumx.wav,你感覺到了嗎,你有感覺著無,hen53 rhiu11 gam31 goo24 choo55 mo53,,
us8odi7e7s.wav,我當然感覺到了他們又在挖洞可是我們今天沒有挖洞啊,𠊎當然感覺著啊佢人擱在摟空毋過𠊎人今日無摟空啊,ngai53 dong11 rhen53 gam31 goo24 choo55 a33 gui53 ngin53 goo24 de55 leu31 kung11 m55 goo31 ngai53 ngin53 gin11 ngid24 mo53 leu31 kung11 a33,,
