檔名,中文,客語漢字,客語拼音,標籤,備註
0uoqh558bl.wav,他們沒有工具必須找到方式去修理船上的破洞否則阿尼絕對會錯過上學的時間,厥等無傢伙定著愛尋著方式來整船項个爛空若無阿尼定著會錯過去學校个時間,gia33 nen35 mo113 ga33 fo31 tin53 chog54 oi33 cim113 do31 fong33 shid21 loi113 zhang31 shon113 hong33 gai33 lan53 kung33 na33 mo113 a33 ni113 tin53 chog54 voi33 co53 go53 ki33 hog54 gau31 gai33 shi113 gien33,,
nmzbpeq4s7.wav,即使經歷了種種的困難沙伯利還是成功地將阿尼準時送達他們正處於旅程的最後一段,都算經歷著種種个困難沙伯利還係成功同阿尼準時送到位厥等這滿在旅程个盡尾一段,do33 son53 gin33 led54 do31 zhung31 zhung31 gai33 kun53 nan113 sa33 bag21 li53 han113 he33 shin113 gung33 tung113 a33 ni113 zhun31 shi113 sung53 do53 vui53 gia33 nen35 lia31 man35 to33 li33 chang113 gai33 cin53 mui33 rhid21 ton53,,
r3vomkq94d.wav,沙伯利會在放學時載阿尼回家,沙伯利會在放學个時節載阿尼轉屋家,sa33 bag21 li53 voi33 to33 biong53 hog54 gai33 shi113 zied21 zai53 a33 ni113 zhon31 vug21 ka33,,
aamimu2mcg.wav,衣服是白色的褲子是藍色的在馬來西亞的學校必須穿上校服向老師敬禮課程結束後他們將以相同的方式來感謝老師,衫係白色个褲係藍色个在馬來西亞个學校定著愛著學校个制服同先生行禮課程結束了後厥等愛用共款个方式來勞瀝先生,sam33 he33 pag54 sed21 gai33 ku53 he33 lam113 sed21 gai33 to33 ma33 loi113 si33 a31 gai33 hog54 gau31 tin53 chog54 oi33 zhog21 hog54 gau31 gai33 zhi53 fug54 tung113 sin33 sen33 hang113 li33 ko53 chang113 gied21 sug21 liau31 heu53 gia33 nen35 oi33 rhung53 kiung53 kuan31 gai33 fong33 shid21 loi113 lo113 lad54 sin33 sen33,,
nsm1cznand.wav,每天早晨在世界各地成千上萬的孩子踏上求學之路他們的夢想將會設計出世界的未來,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來,dag21 ngid21 zheu33 shun113 to33 shi53 gai53 gog21 ti53 gi31 ha53 van53 gai53 gai33 se53 ngin113 tab54 shong33 ki33 hog54 gau31 gai33 lu53 gia33 nen35 gai33 mung53 siong31 ziong33 voi33 shed21 gie53 chud21 shi53 gai53 gai33 vui53 loi113,,
vex4hbwoeg.wav,當我長大之後希望我會有小孩,𠊎大漢了後希望𠊎會有細人,ngai113 tai53 hon53 liau31 heu53 hi33 mong53 ngai113 voi33 rhiu33 se53 ngin113,,
43j5j6m3c4.wav,我希望將來我的孩子可以上學,𠊎希望將來吾細人使得去讀書,ngai113 hi33 mong53 ziong33 loi113 nga33 se53 ngin113 sii31 ded21 ki33 tug54 shu33,,
vol0px0fsg.wav,我一直都非常喜歡上學我喜歡上學是因為能讓我的夢想實現我的夢想就是能當一名英文老師,𠊎自溜都當好讀書𠊎好讀書係因為使得分吾夢想實現吾夢想都係使得做一個英文先生,ngai113 cii53 liu53 do33 dong33 hau53 tug54 shu33 ngai113 hau53 tug54 shu33 he33 rhin33 vui53 sii31 ded21 bun33 nga33 mung53 siong31 shid54 hien53 nga33 mung53 siong31 do33 he33 sii31 ded21 zo53 rhid21 gai53 rhin33 vun113 sin33 sen33,,
zfvqpft98k.wav,在越南北部與中國的邊界妙瓦山上邱的家人耕種著一塊農地,在越南北片同中國个邊界妙瓦山頂邱个屋家人耕種一垤農地,to33 rhed54 nam113 bed21 pien31 tung113 zhung33 guad21 gai33 bien33 gai53 miau31 nga31 san33 den31 kiu33 gai33 vug21 ka33 ngin113 gang33 zhung53 rhid21 de53 nung113 ti53,,邱 kiu33 沒錯
ft8sxqym97.wav,他們是農夫當小孩子不去上學的時候就會在田裡幫忙,厥等係耕種人若講細人無去學校讀書个時節斯會在田肚𢯭手,gia33 nen35 he33 gang33 zhung53 ngin113 na33 gong31 se53 ngin113 mo113 ki33 hog54 gau31 tug54 shu33 gai33 shi113 zied21 sii33 voi33 to33 tien113 du31 ten53 shiu31,,
x6cjv9t4bi.wav,邱屬於苗族是中國和寮國的山區民族,邱屬於苗族係中國同寮國个山區民族,kiu33 siug54 rhi113 miau113 cug54 he53 zhung33 guad21 tung113 liau113 guad21 gai33 san33 ki33 min113 cug54,,邱 kiu33 沒錯
mt2oxgop56.wav,苗族一直很依賴於他們文化認同和獨立性導致他們在歷史上一直遭受迫害,苗族自溜斯當依賴厥等个文化認同還有獨立性會分厥等在歷史項緊受著迫害,miau113 cug54 cii53 liu53 sii33 dong33 rhi33 lai53 gia33 nen35 gai33 vun113 fa53 ngin53 tung113 han113 rhiu33 tug54 lib54 sin53 voi33 bun33 gia33 nen35 to33 led54 sii31 hong33 gin31 shiu53 do31 bed21 hoi53,,迫害 bed21 hoi53 沒錯
3dawgzihic.wav,明天邱的書包會更輕但上學的路程會更長,天光邱个書包會過較輕毋過去學校个路程會過較長,tien33 gong35 kiu33 gai33 shu33 bau35 voi33 go53 ka33 kiang33 m113 go53 ki33 hog54 gau31 gai33 lu53 chang113 voi33 go53 ka33 chong113,,邱  kiu33 沒錯
a4kf6t2jkk.wav,每戶人家不會離很遠,逐戶人家毋會離當遠,dag21 fu53 ngin113 ga33 m113 voi33 li53 dong33 rhen31,,
tiq022n4tw.wav,苗旺鎮的市場色彩繽紛充滿活力也是遠在山區中每個家庭每週聚會的場所邱和她的姊妹們很喜歡參加這樣的活動,苗旺鎮个市場色彩繽紛充滿活力乜係在山區肚逐個家庭逐禮拜聚會个場合邱同厥姊妹當好參加恁泥个活動,miau113 vong53 zhin31 gai33 shi53 chong113 sed21 cai31 bin33 fun33 chung33 man33 fad54 lid54 me33 he33 to33 san33 ki33 du31 dag21 gai53 ga33 tin113 giug21 li33 bai53 ci53 fui53 gai33 chong113 hab54 kiu33 tung113 gia33 zi31 moi53 dong33 hau53 cam33 ga33 an31 ne113 gai33 fad54 tung53,,"繽紛 bin33 fun33
邱 kiu33"
bgu9l0p9tg.wav,這裡遠離了城市的現代化當地居民保留了原來的傳統文化服飾手工藝由於苗旺鎮與其他地區隔很遠因此這常稱為苗族的主要地區,這位遠離城市个現代化當地居民保留原本个傳統文化服裝手工藝因致苗旺鎮同其他地區隔當開因致這位輒輒分人講做係苗族个主要地區,lia31 vui53 rhen31 li113 shang113 shi53 gai33 hien53 toi53 fa53 dong33 ti53 gi33 min113 bo31 liu113 ngien113 bun31 gai33 chon113 tung31 vun113 fa53 fug54 zong33 shiu31 gung33 ngi53 rhin33 zhi53 miau113 vong53 zhin31 tung113 ki113 ta33 ti53 ki33 gag21 dong33 koi33 rhin33 zhi53 lia31 vui53 ziab54 ziab54 bun33 ngin113 gong31 zo53 he33 miau113 cug54 gai33 zhu31 rheu53 ti53 ki33,,
kmsyk90uu0.wav,對很多越南人來說這就像是世界末日,對當多越南人來講這斯像係世界末日,dui53 dong33 do33 rhed54 nam113 ngin113 loi113 gong31 lia31 sii33 ciong53 he33 shi53 gai53 mad54 ngid21,,
lnpm7ggo61.wav,他們在世界的盡頭過著獨立的生活,厥等在世界个盡頭過獨立个生活,gia33 nen35 to33 shi53 gai53 gai33 cin53 teu113 go53 tug54 lib54 gai33 sen33 fad54,,
uup1gy2c1v.wav,村里沒有自來水洗碗的水是來自井裡的雨水,庄肚無水道水洗碗个水係對井肚來个雨水,zong33 du31 mo113 shui31 to53 shui31 se31 van31 gai33 shui31 he33 dui53 ziang31 du31 loi113 gai33 rhi31 shui31,,
pkbiu2u5q9.wav,壁爐是家的中心他們讓火永遠燃燒著在寒冷又潮濕的地區這是必須的因為苗族的房屋都非常簡陋,壁爐係屋家个中心厥等分火永久點著來在當寒過還有溼溚溚个地區這係必要个因為苗族个屋做下當簡陋,biag21 lu113 he33 vug21 ka33 gai33 zhung33 sim33 gia33 nen35 bun33 fo31 rhun31 giu31 diam31 chog54 loi113 to33 dong33 hon113 go53 han113 rhiu33 shib21 dab54 dab54 gai33 ti53 ki33 lia31 he33 bid21 rheu53 gai33 rhin33 vui53 miau113 cug54 gai33 vug21 zo53 ha53 dong33 gien31 leu53,,
9peexfe2i5.wav,住的都是木造的房子地是非常原始的泥土地板並且沒有窗戶也沒有隔板,戴个做下係樹造个屋地泥係當原始个地泥地板又無窗門也無隔枋,dai53 gai33 zo53 ha53 he33 shu53 co53 gai33 vug21 ti53 ne113 he33 dong33 ngien113 chi31 gai33 ti53 ne113 ti53 ban31 rhiu53 mo113 cung33 mun113 rha33 mo113 gag21 biong33,,
id8mge27zj.wav,邱的家族非常團結傳統美德也非常濃厚,邱个家族當團結傳統美德乜當醹,kiu33 gai33 ga33 cug54 dong33 ton113 gied21 chon113 tung31 mui33 ded21 me33 dong33 neu113,,邱 kiu33 沒錯
mj7upqr7z7.wav,尊老愛幼是最基本的價值觀誠實勤奮養全家大小也是苗族家庭重要的價值觀,敬老惜幼係盡基本个價值觀老實煞猛畜歸屋家大細乜係苗族家庭重要个價值觀,gin53 lo31 siag21 rhiu53 he33 cin53 gi33 bun31 gai33 ga53 chid54 guan33 lo31 shid54 sad21 mang33 hiug21 gui33 vug21 ka33 tai53 se53 me33 he33 miau113 cug54 ga33 tin113 chung53 rheu53 gai33 ga53 chid54 guan33,,
yn9c04yvu1.wav,在越南偏遠地區邱和她的姊妹是第一代上學的苗族人她們的父母不識字大姊要幫助其他兩個較年幼的妹妹完成作業,在越南偏遠地區邱同厥姊妹係第一代去學校个苗族人厥等个爺哀毋識字大漢个阿姊愛𢯭手其他兩個較細漢个老妹完成作業,to33 rhed54 nam113 pien33 rhen31 ti53 ki33 kiu33 tung113 gia33 zi31 moi53 he33 ti53 rhid21 toi53 ki33 hog54 gau31 gai33 miau113 cug54 ngin113 gia33 nen35 gai33 rha113 oi33 m113 shid21 sii53 tai53 hon53 gai33 a33 ze53 oi33 ten53 shiu31 ki113 ta33 liong31 gai53 ka33 se53 hon53 gai33 lo31 moi53 van113 shin113 zog21 ngiab54,,邱 kiu33 沒錯
exo7pjzt65.wav,在這樣的蠟燭燈下完成作業因為這裡沒有電燈,在恁泥个蠟燭燈光下完成作業因為這位無電火,to33 an31 ne113 gai33 lab54 zhug21 den33 gong33 ha33 van113 shin113 zog21 ngiab54 rhin33 vui53 lia31 vui53 mo113 tien53 fo31,,
u2htt0o8c7.wav,苗族以服飾作為區分,苗族係用服裝做區分,miau113 cug54 he33 rhung53 fug54 zong33 zo53 ki33 fun33,,
wlp06ucyjk.wav,婦女們穿著色彩鮮豔的服裝邱和她的姐姐留著傳統的髮型表明自己是苗族她們整天都是這樣的髮型,婦人家著花喇必駁个衫邱同厥姊姊留緊傳統个頭那毛型表明自家係苗族厥等歸日做下係恁泥个頭那毛型,fu53 ngin113 ga33 zhog21 fa33 la33 bid54 bog54 gai33 sam33 kiu33 tung113 gia33 ze53 ze53 liu113 gin31 chon113 tung31 gai33 teu113 na113 mo33 hin113 biau31 min113 ci33 ga33 he33 miau113 cug54 gia33 nen35 gui33 ngid21 zo53 ha53 he33 an31 ne113 gai33 teu113 na113 mo33 hin113,,"花喇必駁  fa33 la33 bid54 bog54
邱 kiu33"
3p8ezfrgu1.wav,若她們在學校和其他學生在一起時能更凸顯她們的族群,若講厥等在學校同其他學生共下个時節使得過加凸顯厥等个族群,na33 gong31 gia33 nen35 to33 hog54 gau31 tung113 ki113 ta33 hog54 sang33 kiung53 ha53 gai33 shi113 zied21 sii31 ded21 go53 ga33 tud54 hien31 gia33 nen35 gai33 cug54 kiun113,,
vptv73p4r6.wav,三個女孩一起出門但是她們要去的地方不同,三個細妹共下出門毋過厥等愛去个所在無共款,sam33 gai53 se53 moi53 kiung53 ha53 chud21 mun113 m113 go53 gia33 nen35 oi33 ki53 gai33 so31 cai53 mo113 kiung53 kuan31,,
98kj9wtchb.wav,姊姊去上中學妹妹去上小學走的路是不同的,阿姊去讀中學老妹去讀小學行个路係無共款个,a33 ze53 ki33 tug54 zhung33 hog54 lo31 moi53 ki33 tug54 siau31 hog54 hang113 gai33 lu53 he33 mo113 kiung53 kuan31 gai33,,
65tasfsw3l.wav,邱和她的小妹妹吉雅無論如何都會三人一起上學因為她們會遇見邱最好的朋友 壽氏麗,邱同厥細老妹吉雅毋管仰脣做下會三個人共下去學校因為厥等會堵著邱盡好个朋友壽氏麗,kiu33 tung113 gia33 se53 lo31 moi53 gid21 nga31 m113 guan31 ngiong31 shun113 zo53 ha53 voi33 sam33 gai53 ngin113 kiung53 ha53 ki33 hog54 gau31 rhin33 vui53 gia33 nen35 voi33 du113 do31 kiu33 cin53 ho31 gai33 pen113 rhiu33 shiu53 shi53 li53,,邱 kiu33 沒錯
eljkff2huq.wav,邱和她的姐姐非常幸運地能上學但並非每個孩子都能如此一些家長非常害怕他們將失去傳統文化和語言所以拒絕讓孩子們上學,邱同厥姊姊當好運使得去學校讀書毋過並毋係逐個細人總下使得恁泥有兜家長當驚厥等會無撇傳統文化過還有語言所以會分細人去學校讀書,kiu33 tung113 gia33 ze53 ze53 dong33 ho31 rhun53 sii31 ded21 ki33 hog54 gau31 tug54 shu33 m113 go53 bin53 m113 he53 dag21 gai53 se53 ngin113 zung31 ha53 sii31 ded21 an31 ne113 rhiu33 deu33 ga33 chong113 dong33 giang33 gia33 nen35 voi33 mo113 ped21 chon113 tung31 vun113 fa53 go53 han113 rhiu33 ngi33 ngien113 so31 rhi113 voi33 bun33 se53 ngin113 ki33 hog54 gau31 tug54 shu33,,邱 kiu33 沒錯
73cn08w00g.wav,這三名年輕的女孩承諾會延續苗族的身分她們也獲得家人的支持鼓勵她們上學向世界敞開心房,這三個後生个細阿妹承諾會延續苗族个身分厥等乜得著屋家人个支持鼓勵厥等去學校讀書向世界打開心房,lia31 sam33 gai53 heu53 sang33 gai33 se53 a33 moi53 shin113 nog21 voi33 rhen113 siug54 miau113 cug54 gai33 shin33 fun53 gia33 nen35 me33 ded21 do31 vug21 ka33 ngin113 gai33 zhi33 chi113 gu31 li53 gia33 nen35 ki33 hog54 gau31 tug54 shu33 hiong53 shi53 gai53 da31 koi33 sim33 fong113,,
di4pptnl14.wav,她喜歡挑戰且不退讓,佢當好挑戰又毋會退讓,gi113 dong33 hau53 tiau33 zhen53 rhiu53 m113 voi33 tui53 ngiong53,,
wlkepmfmrs.wav,邱帶著她的小妹妹和最好的朋友走在捷徑上可能距離更短但是時間會變更久,邱帶緊厥細老妹還有盡好个朋友行在細路項可能距離會較短毋過時間會變較久,kiu33 dai53 gin31 gia33 se53 lo31 moi53 han113 rhiu33 cin53 ho31 gai33 pen113 rhiu33 hang113 to33 se53 lu53 hong33 ko31 nen113 ki31 li113 voi33 ka33 don31 m113 go53 shi113 gien33 voi33 bien53 ka33 giu31,,"邱 kiu33
距離 ki31 li113 沒錯"
xxl20rb4gj.wav,這條道路很陡峭且困難行走因此減慢了速度,這條路當嶇又當歪行因致恁泥速度變慢咧,lia31 tiau113 lu53 dong33 ki33 rhiu53 dong33 vai33 hang113 rhin33 zhi53 an31 ne113 sug21 tu53 bien53 man53 le33,,
aizh0y7rws.wav,吉安和壽氏麗開始懷疑邱的勇氣去走捷徑是否為正確的選擇,吉安同壽氏麗開始疑狐邱个勇氣去行細路係毋係正確个選擇,gid21 on33 tung113 shiu53 shi53 li53 koi33 chi31 ngi113 fu113 kiu33 gai33 rhung31 ki53 ki33 hang113 se53 lu53 he53 m113 he53 zhin53 kog21 gai33 sien31 ced54,,邱 kiu33 沒錯
bg0y3m7zyn.wav,對於邱和她的族人來說他們的祖先都很重要根據他們的信仰苗族人一出生就要接受三種精神第一是死後留下來,對邱過還有厥族人來講厥等个祖公做下當重要根據厥等个信仰苗族人一出世斯愛接受三種精神第一係死後留落來,dui53 kiu33 go53 han113 rhiu33 gia33 cug54 ngin113 loi113 gong31 gia33 nen35 gai33 zu31 gung33 zo53 ha53 dong33 chung53 rheu53 gin33 ki31 gia33 nen35 gai33 sin53 ngiong31 miau113 cug54 ngin113 rhid21 chud21 she53 sii33 oi33 ziab21 shiu53 sam33 zhung31 zin33 shin113 ti53 rhid21 he33 si31 heu53 liu113 log54 loi113,,邱 kiu33 沒錯
zkzm34lbzp.wav,第二是去更高階的王國第三是轉世苗族的兒童相信有靈魂吉安是她們三人年紀最小的且怕鬼的人,第二係去過較高階个國王第三係轉世苗族个細人相信有靈魂吉安係厥等三個人盡細漢又盡驚鬼个人,ti53 ngi53 he33 ki33 go53 ka33 go33 gai33 gai33 guad21 vong113 ti53 sam33 he33 zhon31 shi53 miau113 cug54 gai33 se53 ngin113 siong33 sin53 rhiu33 lin113 fun113 gid21 on33 he33 gia33 nen35 sam33 gai53 ngin113 cin53 se53 hon53 rhiu53 cin53 giang33 gui31 gai33 ngin113,,
1m988wc65w.wav,她的祖先沒有語言文字透過詩歌傳承文化苗族的傳統對邱這一代的人來說真的非常敏感她們接受教育,厥等个祖公無語言文字透過詩歌傳承文化苗族个傳統對邱這代人來講正經當敏感厥等接受教育,gia33 nen35 gai33 zu31 gung33 mo113 ngi33 ngien113 vun113 sii53 teu53 go53 shi33 go33 chon113 shin113 vun113 fa53 miau113 cug54 gai33 chon113 tung31 dui53 kiu33 lia31 toi53 ngin113 loi113 gong31 zhin53 gin33 dong33 men33 gam31 gia33 nen35 ziab21 shiu53 gau53 rhug21,,邱 kiu33 沒錯
g8jnr024ky.wav,努力和決心反應了對東南亞的人堅強的意志,煞猛過還有決心反應著對東南亞个人堅強个意志,sad21 mang33 go53 han113 rhiu33 gied21 sim33 fan31 rhin53 do31 dui53 dung33 nam113 a31 gai33 ngin113 gien33 kiong113 gai33 rhi53 zhi53,,
0k8a0yg82n.wav,此時邱和壽氏麗還有吉安已經走到一半了對於三位年輕的女孩來說這樣的路程還算很準時,這滿邱壽氏麗過還有吉安既經行到一半咧對三個後生个細阿妹來講恁泥个路程還算當準時,lia31 man33 kiu33 shiu53 shi53 li53 go53 han113 rhiu33 gid21 on33 gi53 gin33 hang113 do53 rhid21 ban53 le33 dui53 sam33 gai53 heu53 sang33 gai33 se53 a33 moi53 loi113 gong31 an31 ne113 gai33 lu53 chang113 han113 son53 dong33 zhun31 shi113,,邱 kiu33 沒錯
vzl3a7t2xk.wav,但是她們與男孩們的比賽已經筋疲力盡所以都很喜歡吃甜食,毋過厥等同細阿倈个比賽既經當𤸁咧所以做下當好食甜个東西,m113 go53 gia33 nen35 tung113 se53 a33 lai53 gai33 bi31 sai53 gi53 gin33 dong33 kioi53 le33 so31 rhi113 zo53 ha53 dong33 hau53 shid54 tiam113 gai33 dung33 si33,,
rq5phm8gnp.wav,她們忍不住吃根莖類甜食這是她們非常喜愛吃的,厥等忍毋核食根梗類甜个東西這係厥等盡好食个,gia33 nen35 ngiun33 m113 hed54 shid54 gin33 guang31 lui53 tiam113 gai33 dung33 si33 lia31 he33 gia33 nen35 cin53 hau53 shid54 gai33,,
bvks706ihk.wav,不管怎樣她們確信自己贏了,毋管仰脣厥等確信自家贏咧,m113 guan31 ngiong31 shun113 gia33 nen35 kog21 sin53 ci33 ga33 rhang113 le33,,
566lqsucmg.wav,邱去學校時總是走在前方而且是第一個從山谷裡看見學校的人,邱去學校个時節總係行在頭前還有係第一個對山坑肚看著學校个人,kiu33 ki33 hog54 gau31 gai33 shi113 zied21 zung31 he33 hang113 to33 teu113 cien113 han113 rhiu33 he33 ti53 rhid21 gai53 dui53 san33 kang33 du31 kon53 do31 hog54 gau31 gai33 ngin113,,邱 kiu33 沒錯
mp9ycez6mp.wav,在平地路上沒有男孩他們都走山上的路也沿著這條長路到達學校,在平地路項無細阿倈厥等做下行山頂个路乜跈緊這條長長个路來到學校,to33 piang113 ti53 lu53 hong33 mo113 se53 a33 lai53 gia33 nen35 zo53 ha53 hang113 san33 den31 gai33 lu53 me33 ten113 gin31 lia31 tiau113 chong113 chong113 gai33 lu53 loi113 do53 hog54 gau31,,
69t0mzw3p8.wav,邱確定自己走這條捷徑肯定會贏得挑戰,邱確定自家行這條細路定著會贏著挑戰,kiu33 kog21 tin53 ci33 ga33 hang113 lia31 tiau113 se53 lu53 tin53 chog54 voi33 rhang113 do31 tiau33 zhen53,,邱 kiu33 沒錯
puv8511jzm.wav,即使這道路非常困難行走吉安和壽氏麗也不後悔相信邱,都算這條路當歪行吉安同壽氏麗也毋會著切相信邱,do33 son53 lia31 tiau113 lu53 dong33 vai33 hang113 gid21 on33 tung113 shiu53 shi53 li53 rha33 m113 voi33 chog54 cied21 siong33 sin53 kiu33,,邱 kiu33 沒錯
yyq2jd1p7j.wav,她們跑下去到達學校,厥等行往落去到學校,gia33 nen35 hang113 gong33 log54 ki53 do53 hog54 gau31,,
t6o5d4ut0q.wav,到達學校時男孩也到了女孩比男孩還先抵達女孩贏了,到學校个時細阿倈乜到咧細妹比細倈先到位細妹贏咧,do53 hog54 gau31 gai33 shi113 se53 a33 lai53 me33 do53 le33 se53 moi53 bi31 se53 lai53 sien33 do53 vui53 se53 moi53 rhang113 le33,,
k6enjkk4e3.wav,霧水已經散去但是他們有不祥的預感山林間若霧氣壟罩山路將變得非常濕滑對他們來說 回家的路就變得更加困難了,濛紗散撇咧毋過厥等有不祥个兆頭山林肚若起濛紗山路會變著當溜滑對厥等來講轉屋家个路斯變去過較困難咧,mung113 sa33 san53 ped21 le33 m113 go53 gia33 nen35 rhiu33 bud21 siong113 gai33 sheu53 teu113 san33 na113 du31 na33 ki31 mung113 sa33 san33 lu53 voi33 bien53 do31 dong33 liu53 vad54 dui53 gia33 nen35 loi113 gong31 zhon31 vug21 ka33 gai33 lu53 sii33 bien53 ki33 go53 ka33 kun53 nan113 le33,,兆頭 sheu53 teu113 沒有錯
sz44r1ehmb.wav,每天早晨在世界各地成千上萬的孩子踏上求學之路他們的夢想將會設計出世界的未來,逐日朝脣在世界各地幾下萬個个細人踏上去學校各路厥等个夢想將會設計出世界个未來,dag21 ngid21 zheu33 shun113 to33 shi53 gai53 gog21 ti53 gi31 ha53 van53 gai53 gai33 se53 ngin113 tab54 shong33 ki33 hog54 gau31 gog21 lu53 gia33 nen35 gai33 mung53 siong31 ziong33 voi33 shed21 gie53 chud21 shi53 gai53 gai33 vui53 loi113,,
c0pnxuklff.wav,我想當老師來教村落的人讀書以及教國家其他地區的人我也想當醫生可以治癒很多人的病,𠊎想愛做先生來教庄頭个人讀書還有教國家其他地區个人𠊎乜想做先生使得醫當多人个病,ngai113 siong31 oi33 zo53 sin33 sen33 loi113 gau33 zong33 teu113 gai33 ngin113 tug54 shu33 han113 rhiu33 gau33 guad21 ga33 ki113 ta33 ti53 ki33 gai33 ngin113 ngai113 me33 siong31 zo53 sin33 sen33 sii31 ded21 rhi33 dong33 do33 ngin113 gai33 piang53,,
75fo2ahw2d.wav,約旦河岸 靠近耶路撒冷沿著東邊中心的約旦河谷延伸,約旦河岸偎兼耶路撒冷順緊東片中心个約旦崁頂延伸,rhog21 dan53 ho113 ngan53 va31 giam33 rha33 lu53 sa31 len33 shun53 gin31 dung33 pien31 zhung33 sim33 gai33 rhog21 dan53 kam53 den31 rhen113 chun33,,耶路撒冷~拼音無誤
vu4ud7uf9f.wav,在過去幾年他的父母親生活得很困難靠著他們為數不多的山羊和綿羊維生,過去恁多年來厥爺哀个生活當困難靠緊厥等無多个山羊過還有綿羊絡食,go53 ki53 an31 do33 ngien113 loi113 gia33 rha113 oi33 gai33 sen33 fad54 dong33 kun53 nan113 ko53 gin31 gia33 nen35 mo113 do33 gai33 san33 rhong113 go53 han113 rhiu33 mien113 rhong113 log21 shid54,,
9batvlhz04.wav,他和他的兄弟 阿德薩蘭找到一種方式就是靠著收集金屬物品然後再以重量售出來賺取私房錢,他同厥兄弟阿德薩蘭尋著一種方式斯係靠拈金屬物品過用秤斤賣出去來賺兜私伽,ta33 tung113 gia33 hiung33 ti53 a33 ded21 sad21 lan113 cim113 do31 rhid21 zhung31 fong33 shid21 sii33 he53 ko53 ngiam33 gim33 shug54 vud54 pin31 go53 rhung53 chin53 gin33 mai53 chud21 ki53 loi113 con53 deu33 sii33 ga33,,
8wrma2qdc3.wav,約瑟夫知道一個好地方但是這很危險阿德薩蘭很憂慮為了到達那裡必須潛入以色列的軍事基地,約瑟夫知一個好所在毋過這當危險阿德薩蘭當煩愁為著到該片定著愛偷走入去以色列个軍事基地,rhog21 sid21 fu33 di33 rhid21 gai53 ho31 so31 cai53 m113 go53 lia31 dong33 ngui113 hiam31 a33 ded21 sad21 lan113 dong33 fan113 seu113 vui53 do31 do53 gai53 pien31 tin53 chog54 oi33 teu33 zeu31 ngib54 ki33 rhi113 sed21 lied54 gai33 giun33 sii53 gi33 ti53,,瑟sid21~ 無誤
4rsb64lk4u.wav,這些子彈是約瑟夫和阿德薩蘭在士兵訓練的軍事基地發現通常是還沒有引爆的,這兜子彈係約瑟夫同阿德薩蘭在士兵訓練个軍事基地發現一般係還吂引爆个,lia31 deu33 zii31 tan113 he53 rhog21 sid21 fu33 tung113 a33 ded21 sad21 lan113 to33 sii53 bin33 hiun53 lien53 gai33 giun33 sii53 gi33 ti53 fad21 hien53 rhid21 ban33 he53 han113 mang113 rhin31 pau53 gai33,,
e285odaklw.wav,以色列軍隊在這區域進行訓練約瑟夫想著明天要去上學他不得不繞過這區域那對他來說 真是繞了一大段路,以色列軍隊在這區域進行訓練約瑟夫想著天光愛去學校佢高不將愛迴過這區域該對佢來講 正經係迴當遠个路,rhi113 sed21 lied54 giun33 chui53 to33 lia31 ki33 ved21 zin53 hang113 hiun53 lien53 rhog21 sid21 fu33 siong31 do31 tien33 gong33 oi33 ki53 hog54 gau31 gi113 go33 bud21 ziong33 oi33 fui33 go53 lia31 ki33 ved21 gai53 dui53 gi113 loi113 gong31 zhin53 gin33 he53 fui33 dong33 rhen31 gai33 lu53,,
w1o71ofv29.wav,約瑟夫和他兄弟喜愛養鴿子他們用回收的材料幫鴿子做窩並花些時間餵鴿子飼料和打掃,約瑟夫同厥兄弟當好畜月鴿厥等用回收个材料替月鴿做竇乜花兜時間餵月鴿飼料過還有拚掃,rhog21 sid21 fu33 tung113 gia33 hiung33 ti53 dong33 ho31 hiug21 had54 do31 gia33 nen35 rhung53 fui113 shiu33 gai33 cai113 liau53 te53 had54 do31 zo53 deu53 me33 fa33 deu33 shi113 gien33 vui53 had54 do31 cii53 liau53 go53 han113 rhiu33 biang53 so53,其他語言(非客語);,月鴿~日文發音had54 do31
4naxct37t0.wav,真是驚奇 幾顆蛋已經孵化了有兩隻小鳥今天誕生了,實在當虛玄 幾粒卵既經孵出來了有兩隻鳥子今晡出子了,shid54 cai53 dong33 hi33 hien113 gi31 liab54 lon31 gi53 gin33 pu53 chud21 loi113 le33 rhiu33 liong31 zhag21 diau33 zii31 gim33 bi33 chud21 zii31 liau31,,
nly963i22x.wav,所以約瑟夫學會怎樣談價錢,所以約瑟夫學曉仰脣講價數,so31 rhi113 rhog21 sid21 fu33 hog54 hiau31 ngiong31 shun113 gong31 ga53 sii53,,
zwnobymdv6.wav,當一個傳統的貝都因人約瑟夫的父母親意識到世界在變化他們在豐富的文化傳統之下扶養孩子投資在他們的教育上,做一個傳統个貝都因人約瑟夫厥爺哀意識著世界在變化厥等在豐富个文化傳統之下教導細人投資在厥等个教育方面,zo53 rhid21 gai53 chon113 tung31 gai33 bui53 do33 rhin33 ngin113 rhog21 sid21 fu33 gia33 rha113 oi33 rhi53 shid21 do31 shi53 gai53 to33 bien53 fa53 gia33 nen35 to33 fung33 fu53 gai33 vun113 fa53 chon113 tung31 zii33 ha53 gau53 to33 se53 ngin113 teu113 zii33 cai53 gia33 nen35 gai33 gau53 rhug21 fong33 mien53,,
